barcode,name,calories,protein,fat,carbs,brand,weight
4820148611021,"Цукерки Chocco Via Асорті 400г",481,9.5,23.8,63.1,"Chocco Via","400"
4823039008313,"Закуска Cream Valley бутербродна пастоподібна з куркою 85г",281.8,1.6,27.9,6,"Cream Valley","85"
4823102518480,"Печиво Delicia Vellora з арахісом 53г",497,7,25.8,57.6,"Delicia","53"
4820152060334,"Ананас Galfruct слайс сублімований 20г",313,2.5,1.3,72.8,"Galfruct","20"
8593893738690,"Цукерки Jojo Bears желейні з фруктовими смаками 80г",329,4.7,0.1,76,"Jojo","80"
8593893747791,"Цукерки Jojo Mixle Pixle желейні з фруктовими смаками 80г",334,5.4,0.5,77,"Jojo","80"
2050000318559,"Манго King сушене 500г",305.4,1,0,75.5,"King","500"
8000070012219,"Кава в зернах Lavazza Qualita Oro 250г",407,16.2,0,63.1,"Lavazza","250"
4820141656357,"Цукерки Марія Ой, у лузі Червона калина 500г",495,9.7,29.8,48.6,"Maria","500"
8445291573079,"Напій кавовий NESCAFÉ® Latte 14г",405,7.2,8.3,73,"Nescafe","14"
8445292161602,"Напій кавовий Nescafe Tiramisu Cappuccino 14,6г",408,8.8,10,68,"Nescafe","14"
8445291573338,"Напій кавовий NESCAFÉ® Caramel Cappuccino 14г",386,5.2,4.6,78,"Nescafe","14"
7613038224466,"Корм вологий Purina One Junior з лососем та морквою для кошенят 85г",87,12.5,4,0,"Purina ONE","85"
7613038273358,"Корм вологий Purina One Sterilcat з індичкою та зеленою квасолею для котів 85г",85,13,3.6,0,"Purina ONE","85"
4823077636295,"Цукерки Roshen Yummi Gummi Duo Mix 70г",368,2.4,3.7,81.3,"Roshen","70"
4823077636257,"Цукерки Roshen Yummi Gummi Sour Sticks желейні 70г",368,2.6,3.6,80.7,"Roshen","70"
4823077641398,"Цукерки Roshen Yummi Gummi Smile Mix 70г",328,4.5,0.2,76.4,"Roshen","70"
4823077636394,"Цукерки Roshen Yummi Gummi Funny Cola 70г",326,6.6,0.1,74.9,"Roshen","70"
4823077636356,"Цукерки Roshen Yummi Gummi Galaxy Life 70г",327,6.6,0.2,75,"Roshen","70"
4823077638459,"Цукерки Roshen Yummi Gummi Banana Land 70г",333,6,0,77.5,"Roshen","70"
3800023406110,"Зубна паста Splat Professional Complete Care 80мл",0,0,0,0,"SPLAT",""
4823118600377,"Чай фруктово-трав'яний Tea Moments Summer Melody 1,7г*20шт",58,2.6,1.3,54.1,"Tea Moments","34"
5060207698511,"Напій на основі зеленого чаю ТЕТ Matcha Latte Classic 10г",0,0,0,0,"Tet","10"
3850104008054,"Приправа Vegeta з овочами універсальна 75г",160,8.5,0.5,27,"VEGETA","75"
6971663406062,"Маска для обличчя Via Beauty Розгладження зморшок 30г",0,0,0,0,"Via Beauty",""
6971663406604,"Патчі Viabeauty гідрогелеві під очі з морськими водоростями та зеленим чаєм",0,0,0,0,"Via Beauty",""
4770190036498,"Крабові палички Vici з сурімі заморожені 200г",144,5.8,5.4,18.6,"Vici","200"
4823000907423,"Вафлі СВІТОЧ® Артек зі смаком горіха 71г",500,4.7,23,65.8,"Світоч","71"
8720254065649,"Кава розчинна Ambassador Premium 50г",0,0,0,0,"Ambassador","50"
4820148610857,"Цукерки Chocco Via Метеорит львівський 200г",488,12.2,28.8,46.2,"Chocco Via","200"
8410525159039,"Цукерка Fini Roller желейна 20г",340,1.8,1,81,"Fini","20"
5902899141701,"Сир плавлений Hochland Вершковий 180г",211,11,16,5.8,"Hochland","180"
8711000513767,"Кава розчинна Jacobs Cronat Gold 200г",0,0,0,0,"Jacobs","200"
8593893781665,"Цукерки Jojo Unicorns желейні з фруктовими смаками 80г",335,5.5,0.5,77.3,"Jojo","80"
8593893747777,"Цукерки Jojo Mixle Pixle Sour желейні з фруктовими смаками 80г",356,4.4,0.5,84,"Jojo","80"
8593893738225,"Цукерки желейні Jojo Vexta з фруктовими смаками 80г",328,5.6,0.5,76,"Jojo","80"
8887290146135,"Кава розчинна MacCoffee Arabica 120г",339,24,0.1,60.4,"MacCoffee","120"
4820141655039,"Цукерки Maria Magic Fruits 500г",425,2.6,9,65.7,"Maria","500"
4820172250555,"Соус Peri-Peri Болоньєзе 310г",84,1.8,0.1,19.1,"Peri-Peri","310"
4823077641411,"Цукерки Roshen Yummi Gummi Carrot Farm 70г",329,4.6,0.2,76.8,"Roshen","70"
4823077640346,"Цукерки Roshen Yummi Gummi Pasta 70г",363,3.2,4.1,77.1,"Roshen","70"
3800023406127,"Зубна паста Splat Досконалий догляд з екстрактом лакричника та цитратом цинку 80мл",0,0,0,0,"SPLAT",""
5908230528071,"Ковбаски Tarczynski Kabanosy Exclusive зі свинини 90г",507,26,42,5.2,"Tarczynski","90"
5060207698542,"Напій на основі зеленого чаю ТЕТ Matcha Latte банан та ваніль 10г",0,0,0,0,"Tet","10"
4260637724663,"Засіб для миття посуду Wash&Free Лимон і м'ята 500г",0,0,0,0,"Wash&Free","500"
4820183980601,"Маршмеллоу ЇжНаше Тучки-штучки 75г",340,3.5,0.1,81,"ЇжНаше","75"
8445291098916,"Вафлі Світоч Артек смак пломбіру 188г",496,4.8,22,68,"Світоч","188"
8445291971141,"Вафлі Світоч Артек смак шоколаду 188г",489,3.7,21,71,"Світоч","188"
4820018321586,"Ковбаса Фарро Салямі Імператорська варено-копчена вищий сорт 480г",276.4,13.2,24.8,0.1,"Фарро","480"
4823009202291,"Морозиво Хладик Каштан Шоколадний пломбір шоколадний в кондитерській глазурі 12% 75г",297,3.1,22.1,22,"Хладик","75"
4823009202284,"Морозиво Хладик Каштан класичний пломбір в кондитерській глазурі 12% 75г",294,3.2,21.9,21,"Хладик","75"
4770299400343,"Сир Dziugas суміш тертих сирів для піци 42% 200г",337,26,25,0,"Dziugas","200"
4820205580055,"Айран Онур Турецький 1,8% 0,5л",27,2,1.8,2.8,"Onur",""
4820293250748,"Йогурт Danone По-грецьки Манго-грейпфрут 3,5% 150г",109,8,3.5,11.4,"Danone","150"
4820293250724,"Йогурт Danone По-грецьки Малина-Інжир 3,5% 150г",110,8.1,3.5,11.4,"Danone","150"
4823077636387,"Цукерки Roshen Yummi Gummi Fizzy Worms 70г",331,6,0,76.2,"Roshen","70"
5053990101597,"Чипси Pringles зі смаком сметани та цибулі 165г",511,6.1,29,54,"Pringles","165"
4820005190379,"Напій газований Бон Буассон Лимонад 2л",20,0,0,5,"Бон Буассон",""
4820088413747,"Мідії Водний Світ солоні в заливці 150г",96,15.9,2.8,1.8,"Водний Світ","150"
4823074611509,"Пельмені Левада Філейні 800г",172,11,2.4,26,"Левада","800"
4820180816170,"Печиво Biscotti Доменіко 360г",508,6.8,27.7,58,"Biscotti","360"
4823097904275,"Пате Veladis Pate із лосося пастеризоване 100г",185,18,12.6,0,"Veladis","100"
4820088413679,"Морський коктейль Водний Світ солоний в олії по-карибски 180г",183,13.7,14.2,0,"Водний Світ","180"
0520311714015,"Пепероні Almito грецькі в розсолі 250мл",28,0.9,0.2,0.7,"Almito","250"
8718951561441,"Зубна щітка Colgate 360 Суперчистота 2шт",0,0,0,0,"Colgate",""
5900396031495,"Чай чорний Loyd 1,75г*20шт",1,0,0,0,"Loyd","35"
4820088415154,"Ікра мойви Водний Світ Масаго чорна 100г",157,7,13.2,2.5,"Водний Світ","100"
5901588088730,"Цукерки E.Wedel Happy Barrels з алкогольною начинкою зі смаком коктейлів 200г",419,3,18,56,"E.Wedel","200"
8715700420363,"Кетчуп Heinz томатний пікантний 570г",107,1.2,0.1,23.3,"Heinz","570"
4820240034384,"Цукерки Millennium Golden Nut з начинкою та цілими горіхами 145г",546,8.5,37,44.8,"Millennium","145"
4820039290847,"Приправа Pripravka до риби 30г",239,8,8.9,34,"Pripravka","30"
6971663406048,"Маска для обличчя Viabeauty Активний ліфтінг олива та колаген 30г",0,0,0,0,"Via Beauty","30"
4823124701259,"Морозиво Ласунка Giant Cup з какао та вареним згущеним молоком 12% 100г",273,3.5,15,31,"Ласунка","100"
4823124701327,"Морозиво Ласунка Giant Cup з абрикосом та вишнею 12% 100г",268,3.4,14,32,"Ласунка","100"
4823074612148,"Хінкалі Levada Джигіт 600г",215,9.2,8.2,26,"Левада","600"
4820003488522,"Молоко На Здоров'я безлактозне ультрапастеризоване 2,5% 950г",52,2.8,2.5,4.7,"На Здоров'я","950"
4820146820012,"Хумус Yofi! з в'яленими томатами та базиліком 250г",212,6.8,14.2,14.2,"YOFI!","250"
4820003488485,"Молоко На Здоров'я безлактозне ультрапастеризоване 0,5% 950г",37,2.8,0.5,4.7,"На Здоров'я","1000"
4820045704109,"Йогурт Молокія по-грецьки 8% 300г",107,4,8,4.7,"Молокія","300"
5900928002788,"Тортілья Dijo мультизернова 250г",320,9,6,55,"Dijo","250"
4820045704130,"Йогурт Молокія білий 1,6% 300г",49,4,1.6,4.7,"Молокія","300"
4820256770481,"Крохмаль кукурудзяний Наш Агро Млин 400г",341,0.5,0,8.2,"Наш Агро Млин","400"
4823063112666,"Напій газований Pepsi Zero Sugar 0,33л",1,0,0,0,"Pepsi",""
4820174304126,"Лаваш Кулиничі Вірменський тонкий 5шт 200г",227,7.2,0.9,47.4,"Кулиничі","200"
4820003488041,"Молоко На Здоров’я безлактозне ультрапастеризоване 2,5% 900г",52,2.8,2.5,4.7,"На Здоров'я","900"
4820222760676,"Йогурт Галичина Карпатський без цукру 2,2% 800г",47,3.1,2.2,3.8,"Галичина","800"
4820174308940,"Лаваш Кулиничі Класичний міні 10шт 180г",287,9,1,60.4,"Кулиничі","180"
8411034002588,"Ковбаса Casademont Фует Екстра сиров'ялена 170г",436,27,36,0.9,"Casademont","170"
0000046090812,"Жувальна гумка Dirol Льодяна м'ята 14г",167,0.1,0.6,66,"Dirol","13.6"
4820236270697,"Стевія Green Leaf солодка 1:1 250г",0,0,0,0,"Green Leaf","250"
4820003487686,"Напій вівсяний Green Smile 2,5% 1л",52.5,1,2.5,6.5,"Green Smile",""
4820200890661,"Батончик протеїновий Monsters з какао 80г",322,35.8,8.3,26.1,"Vale","80"
4820200890678,"Батончик протеїновий Monsters з полуницею 80г",339,35.5,8,25,"Vale","80"
4820293250960,"Біфідойогурт Активіа Полуниця-ківі з біфідобактеріями Actiregularis безлактозний 0,5% 260г",53,3.1,0.5,9,"Активіа","260"
8410376050936,"Печиво Gullon Zero з підсолоджувачем без цукру 175г",401,7.4,11,73,"Gullon","175"
4820222764179,"Сметана Галичина безлактозна 15% 300г",159,3,15,3,"Галичина","300"
5900928007264,"Тортілья Dijo Grill пшенична 250г",313,7.8,7.4,54,"Dijo","250"
4820132582122,"Гранола Doctor Benner з горіхами та медом 300г",445.5,9.3,18.1,61.5,"Doctor Benner","300"
0000090162664,"Напій енергетичний Red Bull без цукру 250мл",3,0,0,0,"Red Bull",""
4820241702060,"Комбуча Spraga Кола 0,33л",22.4,0,0,5.8,"Spraga",""
4820193090888,"Хлібці Tasty Style гречані 110г",379,11,2.7,77.5,"Tasty Style","110"
4820004239284,"Сирок глазурований Волошкове Поле м'ята-суниця безлактозний 26% 36г",404.9,9.9,26.1,0,"Волошкове Поле","36"
4820038494437,"Йогурт Галичина Карпатський без цукру 2,2% 550г",47,3.1,2.2,3.8,"Галичина","550"
4820226168416,"Сир кисломолочний Простонаше безлактозний 5% 300г",119,16.7,5,1.8,"ПростоНаше","300"
4823005210979,"Масло Яготинське Безлактозне солодковершкове 82,5% 180г",748,0.5,82.5,0.8,"Яготинське","180"
4823005210634,"Сир кисломолочний Яготинський безлактозний 5% 350г",117,16.2,5,1.8,"Яготинське","350"
